1,0.3969,4,0.7362,7,0.3339,10,0.302,13,0.7894,16,0.2091,19,0.494,22,0.4423,25,0.0252,28,0.9092,31,0.781,34,0.2567,37,0.736,40,0.1358,43,0.4926,46,0.7298,49,0.0954,52
1,0.4619,4,0.458,7,0.0541,10,0.2138,13,0.287,16,0.8133,19,0.0275,24,0.4198,27,0.3092,28,0.0196,31,0.5928,34,0.835,37,0.7823,42,0.518,44,0.6154,46,0.1915,49,0.3627,52
3,0.0513,4,0.7671,7,0.207,10,0.3637,13,0.1684,16,0.2906,19,0.4543,24,0.0966,25,0.7623,28,0.0861,31,0.1902,34,0.5789,37,0.4321,41,0.3893,44,0.0086,46,0.9644,49,0.4402,52
3,0.9571,4,0.156,7,0.4959,10,0.5838,13,0.0539,16,0.0486,19,0.1029,24,0.3699,25,0.0625,28,0.971,31,0.379,34,0.9986,37,0.1503,42,0.636,44,0.5969,46,0.7864,49,0.8601,52
1,0.5808,4,0.43,7,0.4634,10,0.6071,13,0.4142,16,0.4366,19,0.9661,24,0.1676,26,0.9229,28,0.9555,31,0.9767,34,0.2631,37,0.4715,42,0.8079,44,0.6086,46,0.7229,49,0.8336,52
1,0.2684,4,0.8773,7,0.892,10,0.1228,13,0.4562,16,0.2096,19,0.2043,24,0.1144,25,0.7048,28,0.9183,31,0.0292,34,0.9635,37,0.212,42,0.7147,44,0.9595,46,0.2001,49,0.23,52
3,0.9035,5,0.9964,7,0.4808,10,0.8661,13,0.7016,16,0.6458,19,0.8728,24,0.4854,25,0.2431,28,0.3494,31,0.4061,34,0.9469,37,0.2174,42,0.4428,44,0.1014,46,0.0848,49,0.9728,52
1,0.5274,4,0.4871,7,0.9835,10,0.404,13,0.1199,16,0.0535,19,0.4271,24,0.3278,25,0.9789,28,0.8092,31,0.8097,34,0.3482,37,0.9739,42,0.4869,44,0.4297,46,0.4455,49,0.2711,52
3,0.0965,4,0.6706,7,0.932,10,0.3813,13,0.9274,16,0.1566,19,0.1109,24,0.6871,25,0.6081,28,0.6209,31,0.5481,34,0.6165,37,0.3047,41,0.1064,43,0.9197,46,0.0863,49,0.4596,52
1,0.5764,4,0.4683,7,0.5358,10,0.5559,13,0.0738,16,0.9694,19,0.8178,24,0.3014,25,0.2233,28,0.3855,31,0.313,34,0.328,37,0.4793,41,0.3444,44,0.851,46,0.4198,49,0.0596,52
3,0.1216,4,0.2561,7,0.6323,10,0.7943,13,0.3846,16,0.4269,19,0.2344,24,0.5573,26,0.3053,28,0.7006,31,0.6506,34,0.7438,37,0.7481,41,0.3792,44,0.8535,46,0.9441,49,0.5318,52
2,0.7906,4,0.9353,7,0.0163,10,0.0236,13,0.2703,16,0.8911,19,0.6616,24,0.3108,25,0.6262,28,0.8452,31,0.8636,34,0.2268,37,0.93,41,0.3493,44,0.5877,46,0.5058,49,0.5407,52
1,0.4919,5,0.4886,7,0.7074,10,0.6924,13,0.498,16,0.2821,19,0.0528,24,0.5606,25,0.6827,28,0.9637,31,0.2239,34,0.9609,37,0.3411,41,0.8659,44,0.3105,46,0.6841,49,0.3706,52
1,0.5049,4,0.7069,7,0.2229,10,0.3338,13,0.7749,16,0.9147,19,0.0172,24,0.1835,25,0.3661,28,0.5658,31,0.9655,34,0.5714,37,0.9889,41,0.0048,44,0.7113,46,0.2189,49,0.7155,52
1,0.5423,4,0.9435,7,0.0374,10,0.3279,13,0.8053,16,0.9291,19,0.4887,24,0.2752,25,0.0403,28,0.6894,31,0.625,34,0.4319,37,0.6986,42,0.4061,44,0.0673,46,0.8787,49,0.9763,52
1,0.5132,4,0.7962,7,0.6809,10,0.0379,13,0.3806,16,0.4192,19,0.0318,24,0.9503,26,0.8558,28,0.9994,31,0.9723,34,0.0722,37,0.6094,42,0.856,44,0.3113,46,0.9079,49,0.5904,52
1,0.0729,4,0.9178,7,0.0098,10,0.7768,13,0.3494,16,0.637,19,0.7877,24,0.3646,25,0.3019,28,0.5014,31,0.2799,34,0.7213,37,0.3585,42,0.8576,44,0.9681,46,0.9208,49,0.8937,52
1,0.4413,5,0.5146,7,0.4622,10,0.1192,13,0.1681,16,0.2699,19,0.3649,24,0.5431,25,0.1931,28,0.0464,31,0.164,34,0.4347,37,0.5927,42,0.072,44,0.8925,46,0.3378,49,0.1807,52
1,0.4398,4,0.5272,7,0.5154,10,0.787,13,0.3171,16,0.2112,19,0.3611,24,0.9782,25,0.2913,28,0.4992,31,0.5634,34,0.9551,37,0.8963,42,0.5444,44,0.8588,46,0.1968,49,0.8935,52
1,0.7477,4,0.6015,7,0.0533,10,0.7465,13,0.3558,16,0.6156,19,0.7234,24,0.4365,26,0.6604,29,0.2272,31,0.2419,34,0.2283,37,0.2022,42,0.8081,44,0.0848,46,0.6409,49,0.0703,52
1,0.5253,4,0.1355,7,0.8119,10,0.0457,13,0.9727,16,0.5145,19,0.4272,24,0.5362,26,0.0543,28,0.4783,31,0.9864,34,0.6484,37,0.5536,42,0.0461,44,0.2853,46,0.6718,49,0.5706,52
3,0.6394,5,0.8234,7,0.4132,10,0.8156,13,0.5597,16,0.2208,19,0.1549,24,0.1717,26,0.8631,28,0.8562,31,0.4135,34,0.5163,37,0.4409,42,0.6202,44,0.5247,46,0.1808,49,0.219,52
1,0.1696,4,0.6045,7,0.6133,10,0.0232,13,0.8336,16,0.1849,19,0.7934,24,0.1705,26,0.4134,28,0.578,31,0.6653,34,0.2666,37,0.5565,42,0.945,44,0.3497,46,0.038,49,0.7736,52
1,0.6598,4,0.5507,7,0.2884,10,0.7123,13,0.7735,16,0.7628,19,0.6548,24,0.2054,27,0.3173,28,0.989,31,0.8644,34,0.176,37,0.4132,42,0.934,44,0.151,46,0.5933,49,0.4789,52
1,0.8866,4,0.4768,7,0.3864,10,0.0293,13,0.4045,16,0.4705,19,0.9334,24,0.6033,25,0.3571,28,0.6582,31,0.4728,34,0.7656,37,0.6384,42,0.8717,44,0.2052,46,0.8522,49,0.3047,52
2,0.0623,4,0.369,7,0.9193,10,0.264,13,0.101,16,0.7921,19,0.7996,24,0.2768,25,0.3711,28,0.8007,31,0.9708,34,0.3351,37,0.5303,41,0.3994,44,0.8223,46,0.9608,49,0.4802,52
1,0.4891,4,0.9282,7,0.3848,10,0.4187,13,0.0574,16,0.5936,19,0.3926,24,0.2873,25,0.5417,28,0.9334,31,0.9344,34,0.0146,37,0.5992,42,0.4905,44,0.1177,46,0.9113,49,0.7188,52
1,0.6627,4,0.521,7,0.775,10,0.1459,13,0.2501,16,0.0771,19,0.2765,24,0.8084,26,0.6875,28,0.1753,31,0.6898,34,0.2111,37,0.3352,42,0.6006,44,0.5209,46,0.7754,49,0.9677,52
1,0.8631,4,0.3689,7,0.9004,10,0.8558,13,0.1476,16,0.3285,19,0.3103,24,0.3061,25,0.9178,28,0.7069,31,0.5564,34,0.5958,37,0.6108,42,0.3096,44,0.0013,46,0.7534,49,0.6487,52
3,0.4673,5,0.0974,7,0.8454,10,0.3172,13,0.759,16,0.363,19,0.9084,24,0.8172,25,0.0202,28,0.1393,31,0.615,34,0.1417,37,0.9959,42,0.0957,44,0.8411,46,0.0134,49,0.5532,52
1,0.7919,4,0.9491,7,0.4737,10,0.0375,13,0.8268,16,0.3388,19,0.8134,24,0.0678,25,0.843,28,0.1383,31,0.0055,34,0.7923,37,0.0676,42,0.1242,44,0.5501,46,0.4671,49,0.1276,52
1,0.4503,4,0.7061,7,0.1244,10,0.3959,13,0.6181,16,0.2179,19,0.7285,24,0.511,25,0.5884,28,0.0751,31,0.0456,34,0.8654,37,0.7784,42,0.5686,44,0.0868,46,0.9345,49,0.0752,52
3,0.5044,5,0.0808,7,0.299,10,0.0775,13,0.5199,16,0.4046,19,0.1308,24,0.1025,25,0.0227,28,0.7904,31,0.5838,34,0.1999,37,0.481,42,0.398,44,0.4837,46,0.8885,49,0.8878,52
1,0.8586,4,0.7304,7,0.3863,10,0.6578,13,0.6749,16,0.6312,19,0.1896,24,0.1208,25,0.1238,28,0.7654,31,0.7836,34,0.3486,37,0.9054,42,0.8481,44,0.1976,46,0.1671,49,0.9656,52
1,0.5882,5,0.0252,7,0.9595,10,0.7708,13,0.8955,16,0.9792,19,0.1818,24,0.241,25,0.9853,28,0.9212,31,0.3472,34,0.6958,37,0.434,42,0.2277,44,0.6068,46,0.37,49,0.5929,52
1,0.7696,5,0.1261,8,0.8835,10,0.3464,13,0.7774,16,0.644,19,0.9467,24,0.6277,25,0.0897,28,0.172,31,0.845,34,0.3007,37,0.006,42,0.344,44,0.5872,46,0.3525,49,0.1478,52
1,0.0088,5,0.663,7,0.5413,10,0.0209,13,0.7019,16,0.3345,19,0.8711,24,0.4591,25,0.2895,28,0.8579,31,0.6613,34,0.7797,37,0.7157,42,0.8792,44,0.0518,46,0.8407,49,0.1417,52
3,0.8255,5,0.3071,9,0.2921,10,0.2231,13,0.7414,16,0.4278,19,0.6054,24,0.42,25,0.4595,28,0.5267,31,0.1499,34,0.7174,37,0.3824,42,0.1808,44,0.7335,46,0.8094,49,0.2633,52
1,0.4448,5,0.7129,9,0.3018,10,0.0556,13,0.0689,16,0.1783,19,0.9688,24,0.6424,25,0.3574,28,0.5823,31,0.5389,34,0.8089,37,0.1976,41,0.6334,44,0.5532,46,0.0363,49,0.5407,52
1,0.7428,5,0.4724,9,0.2231,10,0.6174,13,0.648,16,0.8842,19,0.3619,24,0.9488,25,0.9977,28,0.132,31,0.6878,34,0.3626,37,0.7294,42,0.5562,44,0.8384,46,0.5276,49,0.2547,52
1,0.114,5,0.9693,9,0.316,10,0.8341,13,0.3499,16,0.3633,19,0.16,24,0.9868,26,0.5911,28,0.5519,31,0.0445,34,0.375,37,0.81,42,0.7512,44,0.0496,46,0.8211,49,0.408,52
3,0.4618,5,0.8804,9,0.0857,10,0.4662,13,0.1638,16,0.0971,19,0.1446,24,0.6825,25,0.8599,28,0.4787,31,0.1094,34,0.9293,37,0.347,42,0.3428,44,0.0087,46,0.5181,49,0.5018,52
1,0.4447,5,0.0256,9,0.8354,11,0.0309,13,0.941,16,0.8962,19,0.4889,24,0.7869,25,0.3112,28,0.2889,31,0.7807,34,0.5306,37,0.7634,42,0.8788,44,0.6952,46,0.2356,49,0.3703,52
1,0.8567,5,0.1406,9,0.6416,10,0.3593,13,0.2811,16,0.7028,19,0.8008,24,0.7802,25,0.1625,28,0.1624,31,0.4407,34,0.5345,37,0.4728,42,0.5503,44,0.0416,46,0.4955,49,0.4019,52
2,0.4135,5,0.3348,8,0.2199,10,0.5399,13,0.355,16,0.4667,19,0.3024,24,0.8105,25,0.3154,28,0.7936,31,0.491,34,0.1841,37,0.094,42,0.7866,44,0.0688,46,0.6048,49,0.2748,52
1,0.3292,5,0.2854,7,0.9361,10,0.699,13,0.5771,16,0.9131,19,0.7424,24,0.5252,25,0.3143,28,0.4453,31,0.6973,34,0.6815,37,0.589,42,0.2732,44,0.5317,46,0.3864,49,0.2137,52
1,0.5768,4,0.73,7,0.6015,10,0.7298,13,0.3317,16,0.6054,19,0.1007,24,0.0649,25,0.0968,28,0.749,31,0.799,34,0.2966,37,0.4906,42,0.6351,44,0.8967,46,0.0344,49,0.6833,52
1,0.587,4,0.4709,7,0.0954,10,0.3474,13,0.3558,16,0.8715,19,0.775,24,0.4985,25,0.041,28,0.8891,31,0.0774,34,0.1428,37,0.8291,42,0.6664,44,0.1377,46,0.884,49,0.6779,52
1,0.8939,4,0.2468,7,0.403,10,0.7182,13,0.3653,16,0.4817,19,0.6621,24,0.5304,25,0.8395,28,0.7078,31,0.4,34,0.921,37,0.6616,42,0.9635,44,0.1734,46,0.3706,49,0.4592,52
2,0.0068,4,0.8525,7,0.7593,10,0.2786,13,0.7575,16,0.202,19,0.6912,24,0.4028,25,0.0215,28,0.2547,31,0.2195,34,0.1553,37,0.9696,41,0.8292,44,0.9796,46,0.4764,49,0.8569,52
1,0.456,4,0.112,7,0.1959,10,0.4215,13,0.4299,16,0.0013,19,0.3449,24,0.573,25,0.0645,28,0.6829,31,0.6653,34,0.0354,37,0.8067,42,0.8973,44,0.3629,46,0.9399,49,0.7888,52
1,0.2621,4,0.5827,7,0.1308,10,0.6616,13,0.1489,16,0.0642,19,0.0923,24,0.5202,26,0.2662,28,0.6118,31,0.5806,34,0.8205,37,0.5793,42,0.6321,44,0.5884,46,0.1969,49,0.4693,52
1,0.578,4,0.1582,7,0.8748,10,0.7018,13,0.7257,16,0.8894,19,0.4164,24,0.8663,25,0.6425,28,0.8158,31,0.8149,34,0.1412,37,0.5969,42,0.7894,44,0.838,46,0.7692,49,0.9932,52
1,0.4345,5,0.334,7,0.0143,10,0.384,13,0.3567,16,0.0161,19,0.444,24,0.6907,25,0.5448,28,0.5671,31,0.812,34,0.8004,37,0.7763,42,0.1738,44,0.4002,46,0.103,49,0.6283,52
1,0.7629,4,0.8357,7,0.3492,10,0.7583,13,0.138,16,0.9664,19,0.0073,24,0.0045,25,0.5937,28,0.9147,31,0.7066,34,0.8092,37,0.932,42,0.4993,44,0.6803,46,0.8151,49,0.4263,52
3,0.8929,6,0.8082,7,0.8528,10,0.2767,13,0.6258,16,0.0466,19,0.3954,24,0.7704,25,0.2168,28,0.983,31,0.9498,34,0.5742,37,0.7631,41,0.8704,44,0.9018,46,0.1507,49,0.1567,52
1,0.573,4,0.387,7,0.8393,10,0.0267,13,0.7666,16,0.2093,19,0.5134,24,0.2468,25,0.3729,28,0.3284,31,0.1177,34,0.5571,37,0.544,42,0.6955,44,0.3882,46,0.2086,49,0.3252,52
3,0.3032,4,0.7783,7,0.7148,10,0.1522,13,0.8248,16,0.8497,19,0.9146,24,0.9983,25,0.7059,28,0.792,31,0.5399,34,0.8508,37,0.7609,41,0.0837,44,0.1072,46,0.9064,49,0.8928,52
2,0.7333,4,0.124,7,0.0422,10,0.1468,13,0.3907,16,0.1127,19,0.8559,24,0.8064,25,0.2019,28,0.6051,31,0.8124,34,0.4734,37,0.1848,42,0.861,44,0.3106,46,0.2418,49,0.3352,52
1,0.4915,4,0.0407,7,0.4034,10,0.6507,13,0.6208,16,0.419,19,0.3075,24,0.9276,26,0.1255,28,0.4514,31,0.259,34,0.0782,37,0.9522,42,0.1369,44,0.6228,46,0.7068,49,0.18,52
1,0.81,4,0.5224,7,0.2125,10,0.1971,13,0.1497,16,0.7805,19,0.1059,24,0.1542,25,0.8655,28,0.6335,31,0.5724,34,0.6675,37,0.46,42,0.3103,44,0.6573,46,0.8485,49,0.7783,52
2,0.4451,5,0.7629,7,0.7757,10,0.9866,13,0.2486,16,0.0447,19,0.4839,24,0.3948,25,0.3375,28,0.3883,31,0.1044,34,0.3285,37,0.7844,42,0.6633,44,0.7012,46,0.0685,49,0.2807,52
1,0.5289,4,0.6083,7,0.1356,10,0.701,13,0.8681,16,0.6021,19,0.1911,24,0.912,25,0.0624,28,0.5667,31,0.0069,34,0.3065,37,0.7509,42,0.8069,44,0.9301,46,0.8404,49,0.6965,52
1,0.9393,5,0.4244,7,0.5408,10,0.629,13,0.6103,16,0.4394,19,0.8467,24,0.1862,25,0.1783,28,0.0264,31,0.4912,34,0.9948,37,0.2805,42,0.0406,44,0.9749,46,0.9721,49,0.3056,52
1,0.3524,4,0.5204,7,0.9684,10,0.2016,13,0.5767,16,0.63,19,0.0162,24,0.4684,25,0.6458,28,0.3425,31,0.6711,34,0.4994,37,0.7481,42,0.2741,44,0.883,46,0.6626,49,0.0228,52
3,0.6511,5,0.7143,9,0.8978,10,0.5058,13,0.9865,16,0.1283,19,0.3616,24,0.6659,25,0.2595,28,0.5284,31,0.2477,34,0.339,37,0.3127,42,0.2062,44,0.3927,46,0.4164,49,0.4534,52
2,0.1384,5,0.6767,9,0.518,11,0.7031,13,0.1927,16,0.3755,19,0.4613,24,0.3724,25,0.3217,28,0.9167,31,0.7071,34,0.5745,37,0.0916,42,0.4958,44,0.6724,46,0.9784,49,0.271,52
2,0.3298,5,0.954,9,0.4132,10,0.8455,13,0.5456,16,0.2149,19,0.1165,24,0.8153,25,0.9843,28,0.0205,31,0.6809,34,0.7954,37,0.3156,42,0.1644,44,0.8192,46,0.674,49,0.0995,52
1,0.2473,5,0.1585,8,0.3239,10,0.4496,13,0.0447,16,0.1799,19,0.4937,24,0.1934,25,0.7868,28,0.5041,31,0.5155,34,0.3789,37,0.4664,42,0.7248,44,0.0231,46,0.5201,49,0.4175,52
2,0.0353,5,0.8917,7,0.811,10,0.5752,13,0.9549,16,0.2829,19,0.2337,24,0.7207,25,0.5584,28,0.3396,31,0.234,34,0.2167,37,0.7299,42,0.6823,44,0.523,46,0.5042,49,0.9998,52
1,0.6599,4,0.4451,7,0.2944,10,0.2418,13,0.538,16,0.808,19,0.4441,24,0.0989,27,0.1447,28,0.0107,31,0.7043,34,0.6818,37,0.4438,42,0.0993,44,0.5397,46,0.1334,49,0.7314,52
1,0.7198,4,8.0E-4,7,0.0889,10,0.2059,13,0.1716,16,0.7349,19,2.0E-4,24,0.8492,25,0.021,28,0.0101,31,0.8117,34,0.0626,37,0.9072,42,0.3664,44,0.8247,46,0.7149,49,0.3641,52
1,0.0192,4,0.4764,7,0.8749,10,0.3914,13,0.9165,16,0.1187,19,0.0729,24,0.4901,25,0.4233,28,0.4061,31,0.363,34,0.1666,37,0.693,42,0.2308,44,0.2266,46,0.1903,49,0.6057,52
1,0.0429,5,0.4754,7,0.5139,10,0.2703,13,0.8181,16,0.5562,19,0.5533,24,0.2934,25,0.7944,28,0.0205,31,0.7086,34,0.4669,37,0.5636,42,0.535,44,0.6848,46,0.6376,49,0.0024,52
1,0.2406,4,0.3701,7,0.9032,10,0.7671,13,0.2325,16,0.4354,19,0.3189,24,0.4818,25,0.1011,28,0.7855,31,0.5629,34,0.3542,37,0.0012,42,0.6888,44,0.226,46,0.4194,49,0.5377,52
1,0.8287,5,0.2631,7,0.7009,10,0.3734,13,0.6085,16,0.884,19,0.3963,24,0.4382,27,0.3165,29,0.9866,32,0.5307,34,0.3558,37,0.6343,42,0.8543,44,0.2146,46,0.717,49,0.3732,52
1,0.8508,5,0.461,7,0.2327,10,0.2413,13,0.3531,16,0.8915,19,0.449,24,0.6607,27,0.1839,29,0.7321,33,0.2624,35,0.1369,37,0.2679,42,0.1088,44,0.2212,46,0.9919,49,0.3606,52
1,0.1843,5,0.519,8,0.2657,10,0.8297,13,0.4412,16,0.9479,19,0.5569,24,0.6846,27,0.1836,29,0.6408,33,0.9859,34,0.5214,37,0.0563,42,0.4227,44,0.985,46,0.4125,49,0.8527,52
1,0.0325,5,0.6323,7,0.1176,10,0.946,13,0.2899,16,0.4676,19,0.2436,24,0.7956,27,0.7626,29,0.0351,33,0.6243,34,0.7577,37,0.2288,42,0.5864,44,0.9148,46,0.55,49,0.1207,52
1,0.736,5,0.7564,7,0.6023,10,0.198,13,0.9552,16,0.213,19,0.1793,24,0.8713,27,0.4322,29,0.8464,32,0.7729,34,0.7401,37,0.6391,42,0.5699,44,0.8049,46,0.5794,49,0.1183,52
1,0.146,5,0.4561,8,0.1618,10,0.576,13,0.344,16,0.6126,19,0.2485,24,0.1147,27,0.1411,29,0.7414,31,0.2691,34,0.8408,37,0.8891,42,0.7857,44,0.1046,46,0.177,49,0.0976,52
3,0.1903,5,0.4898,7,0.3683,10,0.2202,13,0.1872,16,0.697,19,0.9808,24,0.6478,27,0.4445,29,0.2727,31,0.0954,34,0.051,37,0.4848,42,0.7941,44,0.8073,46,0.5982,49,0.4977,52
3,0.4812,5,0.9268,9,0.8574,10,0.2211,13,0.6926,16,0.6541,19,0.2444,24,0.9882,27,0.6556,29,0.43,32,0.8716,34,0.1844,37,0.7288,42,0.6717,44,0.599,46,0.9975,49,0.8884,52
3,0.684,5,0.2719,9,0.4559,11,0.8547,13,0.8666,16,0.0361,19,0.4429,24,0.24,27,0.9296,29,0.4925,31,0.8008,34,0.0284,37,0.7366,42,0.3915,44,0.2679,46,0.941,49,0.9655,52
3,0.5092,5,0.5439,9,0.7374,10,0.131,13,0.5313,16,0.7492,19,0.3207,24,0.6934,27,0.9685,29,0.4969,31,0.5848,34,0.0011,37,0.4768,42,0.3549,44,0.073,46,0.1065,49,0.4656,52
1,0.7172,5,0.8496,7,0.2333,10,0.0223,13,0.6467,16,0.3864,19,0.152,24,0.1573,27,0.3177,29,0.5663,32,0.0312,34,0.3152,37,0.5604,42,0.7922,44,0.1901,46,0.2202,49,0.0462,52
1,0.8625,5,0.9944,8,0.2733,10,0.6372,13,0.3849,16,0.7633,19,0.51,24,0.2017,27,0.8668,29,0.0755,31,0.4052,34,0.369,37,0.3532,42,0.2791,44,0.783,46,0.8207,49,0.7584,52
1,0.553,5,0.0111,7,0.0383,10,0.4328,13,0.1485,16,0.5141,19,0.6793,24,0.5195,27,0.0519,29,0.9967,31,0.3032,34,0.7707,37,0.0168,42,0.3115,44,0.878,46,0.6138,49,0.3809,52
1,0.7811,5,0.0349,8,0.6149,10,0.1348,13,0.4556,16,0.0389,19,0.7418,24,0.0617,27,0.6018,30,0.005,32,0.771,34,0.1589,37,0.4583,42,0.7202,44,0.6827,46,0.1161,49,0.4261,52
1,0.0204,5,0.7233,8,0.4173,10,0.7013,13,0.6488,16,0.5401,19,0.3479,24,0.8399,27,0.06,28,0.8998,31,0.8092,34,0.5226,37,0.1242,42,0.3641,44,0.723,46,0.9313,49,0.2901,52
3,0.4812,5,0.3282,8,0.2832,12,0.195,13,0.3607,16,0.7863,19,0.4873,24,0.0691,27,0.1539,28,0.788,31,0.9654,34,0.9465,37,0.52,42,0.0793,44,0.7245,46,0.882,49,0.9148,52
1,0.33,5,0.6831,8,0.1296,12,0.3929,13,0.1064,16,0.238,19,0.2203,24,0.0598,27,0.4435,28,0.1536,31,0.8449,34,0.1653,37,0.5206,41,0.4041,44,0.7621,46,0.4675,49,0.5551,52
1,0.094,5,0.2996,8,0.6239,12,0.0849,13,0.6359,16,5.0E-4,19,0.9655,24,0.7527,27,0.2383,28,0.3933,31,0.4132,34,0.4527,37,0.1054,42,0.8707,44,0.6007,46,0.189,49,0.3397,52
2,0.1703,5,0.1432,8,0.2101,12,0.915,13,0.0431,16,0.8944,19,0.691,24,0.2339,27,0.9754,29,0.2626,31,0.7761,34,0.4201,37,0.9712,42,0.9304,44,0.399,46,0.2179,49,0.4766,52
1,0.8557,5,0.2806,8,0.1694,12,0.1337,13,0.0762,16,0.1791,19,0.7563,24,0.1818,27,0.023,28,0.0327,31,0.0923,34,0.1288,37,0.1812,42,0.5413,44,0.2129,46,0.5397,49,0.6026,52
1,0.5914,5,0.0916,8,0.0813,12,0.5205,14,0.7944,16,0.0723,19,0.8193,24,0.053,27,0.5516,28,0.1291,31,0.167,34,0.9026,37,0.9599,42,0.1697,44,0.137,46,0.7439,49,0.7639,52
1,0.5889,5,0.3474,8,0.6745,12,0.3762,13,0.8368,16,0.1431,19,0.6175,24,0.6607,27,0.0302,28,0.5071,31,0.5815,34,0.413,37,0.9659,42,0.1031,44,0.3127,46,0.358,49,0.2457,52
1,0.3175,5,0.2235,8,0.377,10,0.7221,13,0.2086,16,0.496,19,0.7016,24,0.4225,27,0.2376,28,0.6426,31,0.3961,34,0.8187,37,0.6278,42,0.9551,44,0.4834,46,0.1262,49,0.9311,52
1,0.8598,5,0.1068,7,0.778,10,0.4355,13,0.5028,16,0.9398,19,0.3181,24,0.7881,27,0.5279,30,0.952,32,0.1111,34,0.5217,37,0.7375,42,0.0701,44,0.08,46,0.3267,49,0.0117,52
1,0.295,5,0.196,7,0.9439,10,0.4616,13,0.2542,16,0.6744,19,0.7143,24,0.7739,27,0.578,28,0.8617,31,0.3039,34,0.4279,37,0.4678,42,0.4919,44,0.5149,46,0.8338,49,0.0138,52
1,0.6146,5,0.548,9,0.6508,11,0.3584,13,0.3141,16,0.3868,19,0.0352,24,0.4227,27,0.6913,28,0.7368,31,0.1982,34,0.7083,37,0.9646,42,0.1013,44,0.3558,46,0.3432,49,0.2765,52
1,0.7005,5,0.2707,9,0.4963,10,0.9177,13,0.1429,16,0.6928,19,0.5653,24,0.1951,27,0.5213,28,0.4221,31,0.3546,34,0.8098,37,0.6666,42,0.9083,44,0.3726,46,0.9032,49,0.2871,52
1,0.2524,5,0.2135,7,0.1208,10,0.4357,13,0.4797,16,0.328,19,0.3912,24,0.2959,27,0.7392,29,0.647,31,0.3756,34,0.5187,37,0.5859,42,0.6609,44,0.1996,46,0.4987,49,0.1876,52
1,0.1589,5,0.3216,8,0.798,10,0.9195,13,0.3207,16,0.0708,19,0.6041,24,0.2929,27,0.6485,28,0.7118,31,0.8625,34,0.731,37,0.5295,42,0.4354,44,0.5003,46,0.4759,49,0.6902,52
1,0.9475,5,0.3899,7,0.0883,10,0.6943,13,0.0396,16,0.2832,19,0.2427,24,0.3228,27,0.2115,28,0.9561,31,0.4554,34,0.8706,37,0.5742,42,0.7655,44,0.0886,46,0.4831,49,0.3293,52
1,0.9306,5,0.6321,8,0.6601,10,0.5999,13,0.1805,16,0.8726,19,0.2689,24,0.6587,25,0.3431,28,0.9561,31,0.0831,34,0.3965,37,0.8551,42,0.1878,44,0.2851,46,0.9475,49,0.6713,52
1,0.1648,5,0.969,8,0.5713,12,0.6232,13,0.7868,16,0.8329,19,0.6585,24,0.4209,25,0.2363,28,0.5402,31,0.2174,34,0.6623,37,0.9635,42,0.1416,44,0.7833,46,0.6519,49,0.0097,52
2,0.6249,5,0.7825,8,0.3491,12,0.1312,13,0.0697,16,0.2836,19,0.5149,24,0.241,25,0.3199,28,0.1925,31,0.9556,34,0.7273,37,0.1182,41,0.4002,44,0.2729,46,0.1683,49,0.1808,52
3,0.9731,5,0.3468,8,0.5261,12,0.9531,13,0.65,16,0.4729,19,0.9179,24,0.4435,25,0.5582,28,0.1338,31,0.0354,34,0.3967,37,0.2257,42,0.5249,44,0.5751,46,0.1553,49,0.4899,52
1,0.4795,5,0.9688,8,0.5184,12,0.1049,13,0.0836,16,0.6745,19,0.0204,24,0.202,26,0.7254,28,0.3854,31,0.4902,34,0.3385,37,0.2736,42,0.0308,44,0.9063,46,0.716,49,0.3951,52
1,0.922,5,0.7809,8,0.2637,12,0.5841,13,0.7706,16,0.4017,19,0.8177,24,0.3675,25,0.511,28,0.2369,31,0.0285,34,0.042,37,0.9433,42,0.3766,44,0.0762,46,0.2521,49,0.4032,52
1,0.8814,5,0.8376,8,0.6717,12,0.3795,14,0.4136,16,0.1888,19,0.673,24,0.6956,25,0.3091,28,0.7236,31,0.0714,34,0.4829,37,0.119,42,0.3039,44,4.0E-4,46,0.7054,49,0.1657,52
2,0.776,5,0.8606,8,0.497,12,0.6825,13,0.3395,16,0.2453,19,0.0265,24,0.818,25,0.8015,28,0.6259,31,0.5507,34,0.3283,37,0.0567,42,0.8181,44,0.0874,46,0.4069,49,0.5588,52
3,0.8346,5,0.869,9,0.4423,11,0.8892,13,0.9496,16,0.5897,19,0.2862,24,0.2171,25,0.4056,28,0.3977,31,0.3017,34,0.8014,37,0.7285,42,0.7521,44,0.1593,46,0.7299,49,0.7476,52
3,0.5408,5,0.6,9,0.1139,10,0.0989,13,0.7689,16,0.2234,19,0.5379,24,0.5275,25,0.7651,28,0.2215,31,0.9368,34,0.7841,37,0.0828,42,0.3841,44,0.6785,46,0.5788,49,0.8482,52
3,0.2019,5,0.1424,9,0.4665,12,0.0116,13,0.1645,16,0.1836,19,0.3397,24,0.3505,25,0.1014,28,0.7986,31,0.5919,34,0.3187,37,0.3522,41,0.705,44,0.5037,46,0.8808,49,0.9107,52
3,0.2224,5,0.1963,9,0.8026,12,0.3169,13,0.9761,16,0.7847,19,0.8612,24,0.7818,25,0.0862,28,0.8892,31,0.3742,34,0.5478,37,0.7672,42,0.9775,44,0.1244,46,0.4017,49,0.9971,52
